name;WoSline;author;title;journal;year
OSPINA-D_J(2016)12:1401;74741;Ospina-Delgado, JE; Massive open online courses in higher education: A data analysis of the MOOC supply;INTANG CAP;2016
SEDIGHI_M(2016)65:52;74858;Sedighi, M; Application of word co-occurrence analysis method in mapping of the scientific fields (case study: the field of Informetrics);LIBR REV;2016
GUZZETTI_F(2016)98:1043;74934;Guzzetti, F; Forecasting natural hazards, performance of scientists, ethics, and the need for transparency;TOXICOL ENVIRON CHEM;2016
EOM_S(2016)250:127;75049;Eom, SB; Knowledge Management as an Emerging Field of Business Intelligence Research: Foundational Concepts and Recent Developments;LECT NOTES BUS INF P;2016
RODRIGUE_C(2016):;75147;Rodriguez-Vazquez, C; The Higher Education in Spain and Social Networks: public versus private institutions;IBER CONF INF SYST;2016
RUST_V(2016)15:39;75215;Rust, V; Globalisation and New Developments in Global University Rankings;GLOB COMP EDUC POLIC;2016
GREEN_J(2016)46:55;75283;Green, J; Lost Incunable Editions: Closing in on an Estimate;LIBR WRITTEN WORD;2016
EZEMA_I(2016)42:116;75341;Ezema, IJ; A Bibliometric Analysis of Health and Medical Journals: Issues in Medical Scholarly Communication in Africa;SERIALS REV;2016
FATAHEI_H(2016)7:332;75454;Fatahei, H; The study of virtualization in cloud computing;INT J ADV BIOTECHNOL;2016
RIDENOUR_L(2016)43:44;75513;Ridenour, L; Boundary Objects: Measuring Gaps and Overlap Between Research Areas;KNOWL ORGAN;2016
GOODING_P(2016)72:232;75641;Gooding, P; Exploring the information behaviour of users of Welsh Newspapers Online through web log analysis;J DOC;2016
PEKER_S(2016)50:157;75728;Peker, S; Exploring the relationship between web presence and web usability for universities A case study from Turkey;PROGRAM-ELECTRON LIB;2016
HALATCHL_I(2016)16:331;75838;Halatchliyski, I; Theoretical and Empirical Analysis of Networked Knowledge;COMPUT-SUPP COLLAB L;2016
JUNG_K(2016)33:133;75961;Jung, K; Tracing interorganizational information networks during emergency response period: A webometric approach to the 2012 Gumi chemical spill in South Korea;GOV INFORM Q;2016
OLMEDA-G_C(2016)42:27;76076;Olmeda-Gomez, C; Publishing Trends in Library and Information Sciences Across European Countries and Institutions;J ACAD LIBR;2016
ROBSON_B(2016)75:94;76208;Robson, BJ; Can we predict citation counts of environmental modelling papers? Fourteen bibliographic and categorical variables predict less than 30% of the variability in citation counts;ENVIRON MODELL SOFTW;2016
GAUFFRIA_M(2016):1467;76309;Gauffriau, M; How is the counting method for a publication or citation indicator chosen?;*****;2016
ACOSTA-V_P(2016):7298;76490;Acosta-Vargas, P; WEB ACCESSIBILITY POLICIES IN HIGHER EDUCATION INSTITUTIONS;ICERI PROC;2016
YING_T(2016)55:16;76551;Ying, TY; Online Networking in the Tourism Industry: A Webometrics and Hyperlink Network Analysis;J TRAVEL RES;2016
ZHAO_R(2016)34:539;76667;Zhao, RY; Investigation and analysis of Informetrics curriculum education in China;LIBR HI TECH;2016
SUGIMOTO_C(2016):1;76726;Sugimoto, CR; Theories of Informetrics and Scholarly Communication Introduction;*****;2016
_(2016):1;76766;; Theories of Informetrics and Scholarly Communication: A Festschrift in honor of Blaise Cronin;*****;2016
GARFIELD_E(2016):V;76794;Garfield, E; Theories of Informetrics and Scholarly Communication Foreword;*****;2016
SUGIMOTO_C(2016):VI;76825;Sugimoto, CR; Theories of Informetrics and Scholarly Communication Prologue;*****;2016
HJORLAND_B(2016):20;76856;Hjorland, B; Informetrics Needs a Foundation in the Theory of Science;*****;2016
STOCK_W(2016):261;76952;Stock, WG; Informetric Analyses of Knowledge Organization Systems (KOSs);*****;2016
POURNAGH_R(2015)9:145;77127;Pournaghi, R; The Mutual Role of Scientometrics and Foresight - A Review;COLLNET J SCIENTOMET;2015
CHARIDIM_A(2015)10:E87;77228;Charidimou, A; Exploring cerebral small vessel disease research using informetrics: a first glimpse into microbleeds;INT J STROKE;2015
FORSTER_T(2015)4:1894;77284;Forster, T; Metropolises in the Twittersphere: An Informetric Investigation of Informational Flows and Networks;ISPRS INT GEO-INF;2015
GU_L(2015)9:161;77362;Gu, L; The Webometrics Analysis of Market Share and Network Attention of Operation Systems for Personal Computers - Based on the Baidu Index as a Web Metrics Research;COLLNET J SCIENTOMET;2015
BORNMANN_L(2015)66:2415;77424;Bornmann, L; Interrater reliability and convergent validity of F1000Prime peer review;J ASSOC INF SCI TECH;2015
FAN_W(2015)105:1889;77536;Fan, WQ; Contribution of the institutional repositories of the Chinese Academy of Sciences to the webometric indicators of their home institutions;SCIENTOMETRICS;2015
BARTOL_T(2015)12:531;77620;Bartol, T; Bibliometric Analysis of Publishing Trends in Fiber Crops in Google Scholar, Scopus, and Web of Science;J NAT FIBERS;2015
JALAL_S(2015)35:427;77699;Jalal, SK; Search Engines and Alternative Data Sources in Webometric Research: An Exploratory Study;DESIDOC J LIB INF TE;2015
YAN_E(2015)66:2357;77774;Yan, E; Research dynamics, impact, and dissemination: A topic-level analysis;J ASSOC INF SCI TECH;2015
SINGH_V(2015)105:727;77892;Singh, VK; Scientometric mapping of research on 'Big Data';SCIENTOMETRICS;2015
CHARIDIM_A(2015)357:341;77980;Charidimou, A; Evolving trends in cerebral amyloid angiopathy research themes: Insights from medical subject heading analysis;J NEUROL SCI;2015
ONYANCHA_O(2015)25:145;78032;Onyancha, OB; Trends, Patterns, Challenges and Types of Archival Research in Sub-Saharan Africa;AFR J LIBR ARCH INFO;2015
GUSKOV_A(2015)42:274;78110;Guskov, AE; Alternative Webometrics: Study of the Traffic of the Websites of Scientific Organizations;SCI TECH INF PROCESS;2015
CHAKRAVA_R(2015)35:325;78603;Chakravarty, R; Webometric Analysis of Library Websites of Higher Educational Institutes (HEIs) of India: A Study through Google Search Engine;DESIDOC J LIB INF TE;2015
DESOUSA_R(2015)21:271;78661;de Sousa, RSC; Complementary views on scientific literacy and the role of researchers in virtual communities;EM QUESTAO;2015
LYU_P(2015)40:210;78731;Lyu, PH; Emerging medical informatics research trends detection based on MeSH terms;INFORM HEALTH SOC CA;2015
ORDUNA-M_E(2015)104:931;78965;Orduna-Malea, E; Methods for estimating the size of Google Scholar;SCIENTOMETRICS;2015
SINGH_V(2015)104:529;79059;Singh, VK; Computer science research: the top 100 institutions in India and in the world;SCIENTOMETRICS;2015
COMINS_J(2015)9:449;79144;Comins, JA; Compressing multiple scales of impact detection by Reference Publication Year Spectroscopy;J INFORMETR;2015
YAN_E(2015)9:455;79210;Yan, EJ; Identifying entities from scientific publications: A comparison of vocabulary- and model-based methods;J INFORMETR;2015
AJIFERUK_I(2015)9:499;79325;Ajiferuke, I; Modelling count response variables in informetric studies: Comparison among count, linear, and lognormal regression models;J INFORMETR;2015
SAASON_E(2015)9:618;79435;Saason, E; Improving similarity measures of relatedness proximity: Toward augmented concept maps;J INFORMETR;2015
DEMAREST_B(2015)66:1374;79538;Demarest, B; Argue, observe, assess: Measuring disciplinary identities and differences through socio-epistemic discourse;J ASSOC INF SCI TECH;2015
ORDUNA-M_E(2015)66:1447;79652;Orduna-Malea, E; Hyperlinks embedded in twitter as a proxy for total external in-links to international university websites;J ASSOC INF SCI TECH;2015
ROUSSEAU_R(2015)66:1518;79755;Rousseau, R; Egghe's g-index is not a proper concentration measure;J ASSOC INF SCI TECH;2015
XU_W(2015)49:1361;79800;Xu, WW; Twitter hashtags for health: applying network and content analyses to understand the health knowledge sharing in a Twitter-based community of practice;QUAL QUANT;2015
LAFOUGE_T(2015)104:193;79901;Lafouge, T; The deconstruction of a text: the permanence of the generalized Zipf law-the inter-textual relationship between entropy and effort amount;SCIENTOMETRICS;2015
MEZA_X(2015)49:1345;79977;Meza, XV; Globalization of cultural products: a webometric analysis of Kpop in Spanish-speaking countries;QUAL QUANT;2015
RODRIGUE_A(2015)21:57;80083;Rodriguez, AFZ; Editing content in a collaborative environment: the case of the Spanish Wikipedia;SCIRE;2015
CIURANA_J(2015)18:595;80157;Ciurana, JTP; Analysis of the efficiency of golf tourism via the Internet. Application to the Mediterranean countries;CURR ISSUES TOUR;2015
ABRAMO_G(2015)66:1167;80252;Abramo, G; A New Approach to Measure the Scientific Strengths of Territories;J ASSOC INF SCI TECH;2015
MARKSCHE_B(2015)9:1;80342;Markscheffel, B; Report of The 10th International Conference on Webometrics, Informetrics and Scientometrics (WIS);COLLNET J SCIENTOMET;2015
RAO_I(2015)9:15;80380;Rao, IKR; COLLNET Journal of Scientometrics and Information Management (2007 -2013): An Analysis;COLLNET J SCIENTOMET;2015
NOURMOHA_H(2015)9:83;80422;Nourmohammadi, H; The relation between Wikipedia's size and scientific publication in a country;COLLNET J SCIENTOMET;2015
THOMPSON_D(2015)35:551;80478;Thompson, DF; A Descriptive and Historical Review of Bibliometrics with Applications to Medical Sciences;PHARMACOTHERAPY;2015
JANC_K(2015)23:1019;80629;Janc, K; Geography of Hyperlinks-Spatial Dimensions of Local Government Websites;EUR PLAN STUD;2015
DUTTA_B(2015)4:85;80753;Dutta, B; Galileo as viewed through scientometric looking glass;J SCIENTOMETR RES;2015
ARCIMAVI_L(2015)5:2158244015584378;80839;Arcimaviciene, L; EU Universities' Mission Statements: What Is Popularized by Metaphors;SAGE OPEN;2015
MESCHEDE_C(2015)66:173;80918;Meschede, C; Metrics 2014: Workshop on Informetric and Scientometric Research;INFORM-WISS PRAX;2015
CENA_A(2015)9:273;80957;Cena, A; Problems and challenges of information resources producers' clustering;J INFORMETR;2015
HURLIMAN_W(2015)9:349;81041;Hurlimann, W; On the uniform random upper bound family of first significant digit distributions;J INFORMETR;2015
WALTERS_W(2015)103:301;81113;Walters, WH; Worldwide contributors to the literature of library and information science: top authors, 2007-2012;SCIENTOMETRICS;2015
CENA_A(2015)264:138;81289;Cena, A; OM3: Ordered maxitive, minitive, and modular aggregation operators - Axiomatic and probabilistic properties in an arity-monotonic setting;FUZZY SET SYST;2015
NAM_Y(2015)49:675;81402;Nam, Y; Measuring web ecology by Facebook, Twitter, blogs and online news: 2012 general election in South Korea;QUAL QUANT;2015
ALBERT_T(2015)92:196;81491;Albert, T; Technology maturity assessment based on blog analysis;TECHNOL FORECAST SOC;2015
KENEKAYO_P(2015)102:2023;81590;Kenekayoro, P; Clustering research group website homepages;SCIENTOMETRICS;2015
WOLFRAM_D(2015)102:2201;81701;Wolfram, D; The symbiotic relationship between information retrieval and informetrics;SCIENTOMETRICS;2015
JUNG_K(2015)49:581;81797;Jung, K; A webometric approach to policy analysis and management using exponential random graph models;QUAL QUANT;2015
MAYR_P(2015)102:2193;81934;Mayr, P; Scientometrics and information retrieval: weak-links revitalized;SCIENTOMETRICS;2015
SHAPIRO_M(2015)54:115;82006;Shapiro, MA; More than entertainment: YouTube and public responses to the science of global warming and climate change;SOC SCI INFORM;2015
MERIGO_J(2015)27:420;82112;Merigo, JM; An overview of fuzzy research with bibliometric indicators;APPL SOFT COMPUT;2015
FAIZ_M(2015):82;82213;Faiz, MMU; Engineering Education for a Resilient Society: A Case Study of the Kingdom of Saudi Arabia;*****;2015
ROCHIM_A(2015):148;82267;Rochim, AF; Study on The Correlation of Web Repository Ranking to the Green Campus Ranking of Indonesian Universities;*****;2015
CHEN_W(2015)80:451;82330;Chen, WS; Progress of China's Agro-tourism Research by CiteSpace;ADV EDUC RES;2015
BANSHAL_S(2015):;82396;Banshal, SK; Identifying Themes and Trends in CS Research Output from India;*****;2015
VANDENBO_A(2015):71;82452;van den Bosch, A; A Longitudinal Analysis of Search Engine Index Size;PRO INT CONF SCI INF;2015
HU_Z(2015):221;82541;Hu, ZG; The Recurrence of Citations within a Scientific Article;PRO INT CONF SCI INF;2015
LEVITT_J(2015):384;82609;Levitt, JM; How often are Patients Interviewed in Health Research? An Informetric Approach;PRO INT CONF SCI INF;2015
CHI_P(2015):1161;82680;Chi, PS; Book Bibliometrics - A New Perspective and Challenge in Indicator Building Based on the Book Citation Index;PRO INT CONF SCI INF;2015
CHAVARRO_J(2015)5:25;82778;Chavarro, JAP; History and advances in communication organizational research;REV INT RELAC PUBLIC;2015
SINGHAL_K(2015):177;82845;Singhal, K; A Scientometric Analysis of Computer Science Research in India;INT CONF CONTEMP;2015
SANCHEZ-_A(2015):2870;82915;Sanchez-Medina, A; NEW SUGGESTIONS OF POSTGRADUATE PROGRAMS OF HIGH DEMAND IN FORESTRY AND ENVIRONMENTAL ENGINEERING;EDULEARN PROC;2015
KE_W(2015):4156;83005;Ke, W; Statistical Assessment on Low-carbon Economy Research Patterns;*****;2015
AL_U(2015)29:732;83069;Al, U; A Brief Evaluation on ISSI 2015;TURK LIBRARIANSH;2015
ZORZAL_L(2015):1;83110;Zorzal, L; Transparency of information of federal universities: study of management reports in light of governance principles;BIBLIOS;2015
KHAN_A(2015)33:883;83209;Khan, A; Calculating Web impact factor for university websites of Pakistan;ELECTRON LIBR;2015
FABA-PER_C(2015)33:1031;83285;Faba-Perez, C; The validity of Bradford's Law in academic electronic mailing lists;ELECTRON LIBR;2015
TARAM_K(2015)33:1163;83367;Taram, K; A webometric analysis of major keywords and expressions in biochemistry using LexiURL Searcher;ELECTRON LIBR;2015
RAI_V(2015)492:123;83430;Rai, VK; A Scientometric Study of Research Papers Published by Visiting Associates of IUCAA, Pane, India during 2003-2013;ASTR SOC P;2015
GLASER_J(2015)66:215;83488;Glaser, J; The Journal Impact Factor in Sociology: Dangers of a non-measure;SOZ WELT;2015
ABUBAKA_A(2015):105;83544;Abu Baka, AB; Webometric Study of World Class Universities Websites;QUAL QUANT METHODS L;2015
ONYANCHA_O(2015)33:387;83590;Onyancha, OB; An informetrics view of the relationship between internet ethics, computer ethics and cyberethics;LIBR HI TECH;2015
TULCHINS_S(2015):158;83753;Tulchinskaya, SA; Requirements and criteria for the identification of research universities status in Ukraine;MARK MANAG INNOV;2015
GAGOLEWS_M(2015)89:484;83809;Gagolewski, M; Learning experts' preferences from informetric data;ADV INTEL SYS RES;2015
CENA_A(2015)89:536;83889;Cena, A; A K-means-like algorithm for informetric data clustering;ADV INTEL SYS RES;2015
PACHECO_R(2015)20:1;83951;Pacheco, RCD; The Sanitary and Environmental Engineering Journal in the Brazilian Science, Technology and Innovation System;ENG SANIT AMBIENT;2015
ORDUNA-M_E(2015)39:360;84028;Orduna-Malea, E; Disclosing the network structure of private companies on the web The case of Spanish IBEX 35 share index;ONLINE INFORM REV;2015
ALEGRE_A(2015)38:;84123;Alegre, AM; Cybermetrics. Measuring the network space;REV ESP DOC CIENT;2015
ISFANDYA_A(2015)33:75;84196;Isfandyari-Moghaddam, A; Webometrics as a method for identifying the most accredited free electronic journals The case of medical sciences;ELECTRON LIBR;2015
LAFOUGE_T(2015)9:156;84289;Lafouge, T; The source-effort coverage of an exponential informetric process;J INFORMETR;2015
SANCHEZ_F(2015)16:1;84348;Sanchez, FJ; Building the Scientific Basis of the Psychological Study of Men and Masculinity;PSYCHOL MEN MASCULIN;2015
ORDUNA-M_E(2015)102:829;84486;Orduna-Malea, E; The dark side of open access in Google and Google Scholar: the case of Latin-American repositories;SCIENTOMETRICS;2015
MOOIJ_T(2015)102:1037;84580;Mooij, T;" Exploring a prototype framework of web-based and peer-reviewed ""European Educational Research Quality Indicators"" (EERQI)";SCIENTOMETRICS;2015
GARCIA_J(2015)66:117;84682;Garcia, JA; Social Impact of Scholarly Articles in a Citation Network;J ASSOC INF SCI TECH;2015
SEN_B(2015)62:222;84747;Sen, BK; Ranganathan's contribution to bibliometrics;ANN LIBR INF STUD;2015
ALVARADO_R(2015)4:1;84795;Alvarado, RU; The growth of Brazilian metrics literature;J SCIENTOMETR RES;2015
VAUGHAN_L(2015)66:13;84878;Vaughan, L; Data Mining From Web Search Queries: A Comparison of Google Trends and Baidu Index;J ASSOC INF SCI TECH;2015
MARTELET_R(2015)42:581;84956;Marteleto, RM; Health as a Knowledge Domain and Social Field: Dialogues with Birger Hjorland and Pierre Bourdieu;KNOWL ORGAN;2015
XU_W(2015)39:43;85075;Xu, WW; The networked cultural diffusion of Korean wave;ONLINE INFORM REV;2015
BERROCAL_J(2015)21:21;85352;Berrocal, JLA; Proposal of an index of the influence of contents in Twitter (Influ@RT);SCIRE;2015
DENNIS_A(2014)29:312;85423;Dennis, AR; Design for maintenance: how KMS document linking decisions affect maintenance effort and use;J INF TECHNOL;2014
SUD_P(2014)101:1831;85567;Sud, P; Linked title mentions: a new automated link search candidate;SCIENTOMETRICS;2014
SERRANO-_J(2014)23:561;85663;Serrano-Cobos, J; Big data and web analytics. Studying the currents and fishing in an ocean of data;PROF INFORM;2014
YAN_E(2014)65:2331;85713;Yan, E; Finding Knowledge Paths Among Scientific Disciplines;J ASSOC INF SCI TECH;2014
GORRAIZ_J(2014)101:937;85841;Gorraiz, J; The 14th International Conference of the International Society for Scientometrics and Informetrics;SCIENTOMETRICS;2014
KENEKAYO_P(2014)101:1015;85895;Kenekayoro, P; Automatic classification of academic web page types;SCIENTOMETRICS;2014
ZHAO_R(2014)101:985;85975;Zhao, RY; Applying author co-citation analysis to user interaction analysis: a case study on instant messaging groups;SCIENTOMETRICS;2014
SANGWAL_K(2014)8:972;86295;Sangwal, K; Distributions of citations of papers of individual authors publishing in different scientific disciplines: Application of Langmuir-type function;J INFORMETR;2014
EGGHE_L(2014)65:2152;86383;Egghe, L; A Good Normalized Impact and Concentration Measure;J ASSOC INF SCI TECH;2014
ABRIZAH_A(2014)101:569;86439;Abrizah, A; Sixty-four years of informetrics research: productivity, impact and collaboration;SCIENTOMETRICS;2014
KIM_M(2014)48:2687;86540;Kim, M; Comparative trends in global communication networks of #Kpop tweets;QUAL QUANT;2014
HEO_Y(2014)48:2899;86639;Heo, YC; How are newspaper companies using social media to engage and connect with their audiences? characteristics and forms of Korean newspapers' YouTube use;QUAL QUANT;2014
KENEKAYO_P(2014)40:514;86714;Kenekayoro, P; Hyperlinks as inter-university collaboration indicators;J INF SCI;2014
BASU_A(2014)100:531;86800;Basu, A; The Albuquerque model and efficiency indicators in national scientific productivity with respect to manpower and funding in science;SCIENTOMETRICS;2014
KIM_J(2014)31:443;86863;Kim, JH; Food policy in cyberspace: A webometric analysis of national food clusters in South Korea;GOV INFORM Q;2014
LU_K(2014)100:245;86990;Lu, K; Extending citer analysis to journal impact evaluation;SCIENTOMETRICS;2014
HUANG_S(2014)99:823;87064;Huang, SQ; Institution name disambiguation for research assessment;SCIENTOMETRICS;2014
ALVARADO_R(2014)28:85;87147;Alvarado, RU; Synchronic study of literature obsolescence: the case of Lotka's Law;INVESTIG BIBLIOTECOL;2014
SIEBRITS_R(2014)110:20130296;87261;Siebrits, R; Water research paradigm shifts in South Africa;S AFR J SCI;2014
ZHAO_S(2014)65:984;87343;Zhao, SX; Abstracting the Core Subnet of Weighted Networks Based on Link Strengths;J ASSOC INF SCI TECH;2014
ZHAO_D(2014)65:995;87453;Zhao, DZ; The Knowledge Base and Research Front of Information Science 2006-2010: An Author Cocitation and Bibliographic Coupling Analysis;J ASSOC INF SCI TECH;2014
TORRES-S_D(2014)23:253;87522;Torres-Salinas, D; Trends in science mapping: Co-use of scientific literatures as evidence of researchers' interests;PROF INFORM;2014
LORENTZE_D(2014)99:409;87594;Lorentzen, DG; Webometrics benefitting from web mining? An investigation of methods and applications of two research fields;SCIENTOMETRICS;2014
EGGHE_L(2014)65:737;87921;Egghe, L; Informetric Explanation of Some Leiden Ranking Graphs;J ASSOC INF SCI TECH;2014
BRZEZINS_M(2014)8:362;87972;Brzezinski, M; Empirical modeling of the impact factor distribution;J INFORMETR;2014
EGGHE_L(2014)8:384;88041;Egghe, L; Impact coverage of the success-index;J INFORMETR;2014
CHUNG_J(2014)99:1;88096;Chung, J; Mapping Triple Helix innovation in developing and transitional economies: webometrics, scientometrics, and informetrics;SCIENTOMETRICS;2014
PARK_H(2014)99:187;88152;Park, HW; Mapping election campaigns through negative entropy: Triple and Quadruple Helix approach to South Korea's 2012 presidential election;SCIENTOMETRICS;2014
BARNETT_G(2014)99:5;88252;Barnett, GA; A multi-level network analysis of web-citations among the world's universities;SCIENTOMETRICS;2014
RAUHVARG_A(2014)49:29;88394;Rauhvargers, A; Where Are the Global Rankings Leading Us? An Analysis of Recent Methodological Changes and New Developments;EUR J EDUC;2014
PRATHAP_G(2014)65:426;88484;Prathap, G; The Zynergy-Index and the Formula for the h-Index;J ASSOC INF SCI TECH;2014
WILKINSO_D(2014)98:797;88536;Wilkinson, D; Substance without citation: evaluating the online impact of grey literature;SCIENTOMETRICS;2014
MAGNONE_E(2014)98:1301;88610;Magnone, E; A novel graphical representation of sentence complexity: the description and its application;SCIENTOMETRICS;2014
LANG_P(2014)30:369;88722;Lang, PB; Health research networks on the web: an analysis of the Brazilian presence;CAD SAUDE PUBLICA;2014
CHOI_S(2014)16:129;88805;Choi, S; An exploratory approach to a Twitter-based community centered on a political goal in South Korea: Who organized it, what they shared, and how they acted;NEW MEDIA SOC;2014
KHAN_G(2014)24:60;89025;Khan, GF; Social media communication strategies of government agencies: Twitter use in Korea and the USA;ASIAN J COMMUN;2014
PATIDAR_D(2014):35;89128;Patidar, D; An Implementation of Generalized Webometrics for All Research Organizations;*****;2014
PUSHPALA_M(2014):392;89186;Pushpalatha, M; An Exclusive WS-Ranking method for ranking of web blogs Using Webometrics and Sociometrics;*****;2014
XU_R(2014):538;89248;Xu, R; Reviews on Microblog Research: A Perspective of Informetrics;*****;2014
MALINSKY_R(2014)8541:554;89297;Malinsky, R; Comparing Methods of Trend Assessment;LECT NOTES COMPUT SC;2014
KHAN_G(2014)24:629;89355;Khan, GF; Virality over YouTube: an empirical analysis;INTERNET RES;2014
SINGH_N(2014)32:710;89450;Singh, N; Open access LIS periodicals and digital archives An evaluation with reference to Asian countries;ELECTRON LIBR;2014
SASSON_E(2014):924;89515;Sasson, E; Modeling Technology Assessment via Knowledge Maps;P ANN HICSS;2014
WANG_F(2014)24:292;89605;Wang, F; Firm web visibility and its business value;INTERNET RES;2014
VAUGHAN_L(2014)38:562;89708;Vaughan, L; Discovering business information from search engine query data;ONLINE INFORM REV;2014
YU_F(2014)32:341;89785;Yu, F; Library resources semantization based on resource ontology;ELECTRON LIBR;2014
ZHAO_R(2014)41:276;89886;Zhao, RY; The Network Pattern of Journal Knowledge Transfer in Library and Information Science in China;KNOWL ORGAN;2014
FIALA_D(2014)19:53;89944;Fiala, D; Sub-organizations of institutions in computer science journals at the turn of the century;MALAYS J LIBR INF SC;2014
FURNER_J(2014):85;90012;Furner, J; The Ethics of Evaluative Bibliometrics;*****;2014
HIENERT_D(2014)39:193;90074;Hienert, D; Foundations of Information Retrieval, Information Visualization and Information Processing for the Integration of Interactive Visualizations in the Web Search.;HIST SOC RES;2014
ORDUNA-M_E(2014)66:96;90259;Orduna-Malea, E; Influence of language and file type on the web visibility of top European universities;ASLIB J INFORM MANAG;2014
QIU_J(2014)66:202;90360;Qiu, JP; Constructing an information science resource ontology based on the Chinese Social Science Citation Index;ASLIB J INFORM MANAG;2014
GROSELJ_D(2014)38:209;90468;Groselj, D; A webometric analysis of online health information: sponsorship, platform type and link structures;ONLINE INFORM REV;2014
YE_F(2014)19:1;90584;Ye, FY; A progress on the shifted power function for modeling informetric laws;MALAYS J LIBR INF SC;2014
ROUSSEAU_R(2014)8:212;90650;Rousseau, R; A refinement of Egghe's increment studies;J INFORMETR;2014
ORTEGA_J(2014)38:59;90702;Ortega, JL; Are web mentions accurate substitutes for inlinks for Spanish universities?;ONLINE INFORM REV;2014
ORDUNA-M_E(2014)98:315;90816;Orduna-Malea, E; US academic libraries: understanding their web presence and their relationship with economic indicators;SCIENTOMETRICS;2014
BURRELL_Q(2014)98:725;90906;Burrell, QL; The individual author's publication-citation process: theory and practice;SCIENTOMETRICS;2014
VIDA_Z(2014):301;90985;Vida, ZV; A map of cognitive brokerage between large science domains;*****;2014
WINDRIYA_P(2014):305;91030;Windriyani, P; Accessibility Evaluation Using WCAG 2.0 Guidelines Webometrics Based Assessment Criteria (Case Study: Sebelas Maret University);INT CONF ICT SMART S;2014
BANSHAL_S(2014):;91092;Banshal, SK; Mapping Computer Science Research in Bangladesh;I C SOFTWARE KNOWL I;2014
CHOI_M(2014)66:582;91155;Choi, M; Exploring political discussions by Korean twitter users A look at opinion leadership and homophily phenomenon;ASLIB J INFORM MANAG;2014
KNUDSEN_G(2014)16:217;91293;Knudsen, GH; ONLINE RECEPTION ANALYSIS: BIG DATA IN QUALITATIVE MARKETING RESEARCH;RES CONSUM BEHAV-A R;2014
MITROVIC_I(2014):2524;91442;Mitrovic, I; PROBLEMS WITH AFFILIATIONS, NAMES AND PERSONAL IDENTITY IN THE PROCESS OF EVALUATING HIGHER EDUCATION INSTITUTIONS;EDULEARN PROC;2014
FABUS_J(2014):3459;91504;Fabus, J; INTERNET MARKETING IN AN ENVIRONMENT OF UNIVERSITY INSTITUTIONS;EDULEARN PROC;2014
LEYDESDO_L(2014)8:162;91560;Leydesdorff, L; Referenced Publication Years Spectroscopy applied to iMetrics: Scientometrics, Journal of Informetrics, and a relevant subset of JASIST;J INFORMETR;2014
DAVIDSON_P(2014):135812;91696;Davidson, PM; Rating and Ranking the Role of Bibliometrics and Webometrics in Nursing and Midwifery;SCI WORLD J;2014
NETO_M(2014):1775;91801;Neto, MD; The Challenge of Collaborative Knowledge Construction: the case of a Portuguese Horticulture Professional Social Network;*****;2014
NETTLETO_D(2013)18:596;91868;Nettleton, DF; Analysis of the user queries of an e-commerce bookstore in terms of the Library of Congress classification and key publishers;INFORM RES;2013
BOLIVAR_M(2013)15:551;91964;Bolivar, MPR; Online Disclosure of Corporate Social Responsibility Information in Leading Anglo-American Universities;J ENVIRON POL PLAN;2013
FEIN_C(2013)63:259;92098;Fein, C; Multidimensional Journal Evaluation of PLOS ONE;LIBRI;2013
HENNESSE_J(2013)14:1471-2105-14-S14-S5;92164;Hennessey, J; A cross disciplinary study of link decay and the effectiveness of mitigation techniques;BMC BIOINFORMATICS;2013
WILKINSO_D(2013)35:318;92252;Wilkinson, D; Search markets and search results: The case of Bing;LIBR INFORM SCI RES;2013
ONYANCHA_O(2013)23:93;92334;Onyancha, OB; Adjusted Count, Complete Count, and Straight Count: Does it Matter when Appraising Research Performance? A Case Study of LIS Research in Post-Apartheid South Africa;AFR J LIBR ARCH INFO;2013
FIGUEROL_C(2013)39:629;92391;Figuerola, CG; Web link-based relationships among top European universities;J INF SCI;2013
REN_J(2013)27:4679;92508;Ren, JL; An Informetric Profile of Water Resources Management Literatures;WATER RESOUR MANAG;2013
ORDUNA-M_E(2013)64:2100;92594;Orduna-Malea, E; Aggregation of the web performance of internal university units as a method of quantitative analysis of a university system: The case of Spain;J AM SOC INF SCI TEC;2013
GUNS_R(2013)64:2173;92668;Guns, R; Tracing the origins of the semantic web;J AM SOC INF SCI TEC;2013
PASTOR-S_J(2013)22:381;92763;Pastor-Sanchez, JA; Automatic semantic markup in content management systems: integration and quantification;PROF INFORM;2013
HALEVI_G(2013)64:1903;92906;Halevi, G; The thematic and conceptual flow of disciplinary research: A citation context analysis of the journal of informetrics, 2007;J AM SOC INF SCI TEC;2013
JACSO_P(2013)22:459;92967;Jacso, P; THE NEED FOR END-USER CUSTOMIZATION OF THE JOURNAL-SETS OF THE SUBJECT CATEGORIES IN THE SCIMAGO JOURNAL RANKING DATABASE FOR MORE APPROPRIATE LEAGUE LISTS. A CASE STUDY FOR THE LIBRARY & INFORMATION SCIENCE FIELD;PROF INFORM;2013
MARTINEZ_M(2013)22:157;93043;Martinez-Torres, MR; A study of global and local visibility as web indicators of research production;RES EVALUAT;2013
LANG_P(2013)8:0071415;93165;Lang, PB; Cooperation in Health: Mapping Collaborative Networks on the Web;PLOS ONE;2013
SANGWAL_K(2013)124:173;93241;Sangwal, K; Czochralski Method of Crystal Growth in the Scientific Literature: An Informetric Study;ACTA PHYS POL A;2013
