name;WoSline;author;title;journal;year
SINGH_V(2018)67:S33;237072;Singh, V; Metacarpal lengths & ratios as a marker of sexual dimorphism in population of Haryana and Jammu & Kashmir. A radiological study;J ANAT SOC INDIA;2018
CUNNIFFE_B(2017)31:95;237140;Cunniffe, B; WARM-UP PRACTICES IN ELITE BOXING ATHLETES: IMPACT ON POWER OUTPUT;J STRENGTH COND RES;2017
PAPPAS_E(2016)48:107;237238;Pappas, E; Biomechanical Deficit Profiles Associated with ACL Injury Risk in Female Athletes;MED SCI SPORT EXER;2016
MAYER_J(2014)9:0102030;237360;Mayer, J; Health in Elite Sports from a Salutogenetic Perspective: Athletes' Sense of Coherence;PLOS ONE;2014
DOWLING_A(2012)40:1075;237455;Dowling, AV; Inertial Sensor-Based Feedback Can Reduce Key Risk Metrics for Anterior Cruciate Ligament Injury During Jump Landings;AM J SPORT MED;2012
WILDERMA_D(2009)44:14;237568;Wilderman, DR; Thigh Muscle Activity, Knee Motion, and Impact Force During Side-Step Pivoting in Agility-Trained Female Basketball Players;J ATHL TRAINING;2009
RAISANEN_A(2021)3:619291;237665;Raisanen, AM; Warm-Ups and Coaches' Perceptions: Searching for Clues to Improve Injury Prevention in Youth Basketball;FRONT SPORTS ACT LIV;2021
LAMB_P(2020)26:515;237791;Lamb, P; Another platform and a changed context: Student experiences of developing spontaneous speaking in French through physical education;EUR PHYS EDUC REV;2020
PLUMMER_A(2019)14:0221346;237922;Plummer, A; General versus sports-specific injury prevention programs in athletes: A systematic review on the effects on performance;PLOS ONE;2019
WEBSTER_K(2018)36:2696;238037;Webster, KE; Meta-analysis of meta-analyses of anterior cruciate ligament injury reduction training programs;J ORTHOP RES;2018
ALLISON_R(2015)22:535;238211;Allison, RJ; Severely vitamin D-deficient athletes present smaller hearts than sufficient athletes;EUR J PREV CARDIOL;2015
KRISTIAN_E(2014)47:193;238307;Kristianslund, E; Expressing the joint moments of drop jumps and sidestep cutting in different reference frames - does it matter?;J BIOMECH;2014
KIAPOUR_A(2014)29:75;238409;Kiapour, AM; Timing sequence of multi-planar knee kinematics revealed by physiologic cadaveric simulation of landing: Implications for ACL injury mechanism;CLIN BIOMECH;2014
BISCIOTT_G(2019)59:1724;238553;Bisciotti, GN; Anterior cruciate ligament injury risk factors in football;J SPORT MED PHYS FIT;2019
HAGOVSKA_M(2018)37:1957;238816;Hagovska, M; Prevalence and risk of sport types to stress urinary incontinence in sportswomen: A cross-sectional study;NEUROUROL URODYNAM;2018
GRALL-BR_M(2016)35:278;238903;Grall-Bronnec, M; Gambling among European professional athletes. Prevalence and associated factors;J ADDICT DIS;2016
KEMPTON_T(2015)18:109;239043;Kempton, T; Match-to-match variation in physical activity and technical skill measures in professional Australian Football;J SCI MED SPORT;2015
CHIODO_S(2012)12:113;239126;Chiodo, S; Effects of official youth taekwondo competitions on jump and strength performance;EUR J SPORT SCI;2012
CHAABENE_H(2018)48:1773;239248;Chaabene, H; Change of Direction Speed: Toward a Strength Training Approach with Accentuated Eccentric Muscle Actions;SPORTS MED;2018
HEBERT_J(2015)10:0134621;239357;Hebert, JJ; Organized Sport Participation Is Associated with Higher Levels of Overall Health-Related Physical Activity in Children (CHAMPS Study-DK);PLOS ONE;2015
SRHOJ_L(2008)32:835;239465;Srhoj, L; The Impact of Motor Abilities on Belly Dance Performance in Female High School Students;COLLEGIUM ANTROPOL;2008
DUCHENE_Y(2021)84:102;239539;Duchene, Y; The trunk's contribution to postural control under challenging balance conditions;GAIT POSTURE;2021
GARCIA-L_M(2020)17:ijerph17155608;239631;Garcia-Luna, MA; Acute Effects of ACL Injury-Prevention Warm-Up and Soccer-Specific Fatigue Protocol on Dynamic Knee Valgus in Youth Male Soccer Players;INT J ENV RES PUB HE;2020
BEHAN_F(2018)13:0190903;239770;Behan, FP; Sex differences in muscle morphology of the knee flexors and knee extensors;PLOS ONE;2018
TENG_P(2013)60:300;239872;Teng, PSP; The effect of a knee-ankle restraint on ACL injury risk reduction during jump-landing;PROCEDIA ENGINEER;2013
HALASI_T(2004)32:899;239960;Halasi, T; Development of a new activity score for the evaluation of ankle instability;AM J SPORT MED;2004
COLLINGS_T(2020)23:48;240079;Collings, TJ; Do the landing mechanics of experienced netball players differ from those of trained athletes competing in sports that do not require frequent landings?;J SCI MED SPORT;2020
SASAKI_S(2019)54:959;240179;Sasaki, S; Core-Muscle Training and Neuromuscular Control of the Lower Limb and Trunk;J ATHL TRAINING;2019
JONES_D(2014)44:973;240276;Jones, D; Observational Ratings of Frontal Plane Knee Position Are Related to the Frontal Plane Projection Angle but Not the Knee Abduction Angle During a Step-down Task;J ORTHOP SPORT PHYS;2014
DAMSGAAR_R(2001)11:54;240374;Damsgaard, R; Body proportions, body composition and pubertal development of children in competitive sports;SCAND J MED SCI SPOR;2001
GJESDAL_S(2021)3:781142;240450;Gjesdal, S; Engaging Minority Girls in Organized Youth Sport in Norway: A Case Study of a Project That Worked;FRONT SPORTS ACT LIV;2021
LUENGO_A(2018):1052;240548;Luengo, AVG; PREPARING A PRACTICAL EXPERIENCE FOR STATISTICS LEARNING IN HEALTH SCIENCES;INTED PROC;2018
SUGIMOTO_D(2015)49:282;240604;Sugimoto, D; Specific exercise effects of preventive neuromuscular training intervention on anterior cruciate ligament injury risk reduction in young females: meta-analysis and subgroup analysis;BRIT J SPORT MED;2015
SWART_E(2014)96A:705;240753;Swart, E; Prevention and Screening Programs for Anterior Cruciate Ligament Injuries in Young Athletes;J BONE JOINT SURG AM;2014
BENJAMIN_A(2010)11:1471-2474-11-235;240871;Benjaminse, A; An investigation of motor learning during side-step cutting, design of a randomised controlled trial;BMC MUSCULOSKEL DIS;2010
KROSSHAU_T(2007)35:359;240997;Krosshaug, T; Mechanisms of anterior cruciate ligament injury in basketball - Video analysis of 39 cases;AM J SPORT MED;2007
MYER_G(2006)34:445;241120;Myer, GD; The effects of plyometric versus dynamic stabilization and balance training on lower extremity biomechanics;AM J SPORT MED;2006
DEKANY_M(2006)27:112;241246;Dekany, M; Antioxidant status of interval-trained athletes in various sports;INT J SPORTS MED;2006
WERLICH_M(2020)36:477;241322;Werlich, MO; Prevalence of dentofacial injuries in contact sports players: A systematic review and meta-analysis;DENT TRAUMATOL;2020
MIZNER_R(2012)22:221;241445;Mizner, RL; Comparison of 2-Dimensional Measurement Techniques for Predicting Knee Angle and Moment During a Drop Vertical Jump;CLIN J SPORT MED;2012
MCLEOD_T(2009)18:465;241551;McLeod, TCV; Balance Improvements in Female High School Basketball Players After a 6-Week Neuromuscular-Training Program;J SPORT REHABIL;2009
MYER_G(2008)42:614;241655;Myer, GD; A pilot study to determine the effect of trunk and hip focused neuromuscular training on hip and knee isokinetic strength;BRIT J SPORT MED;2008
DASA_M(2021)12:600668;241761;Dasa, MS; The Female Menstrual Cycles Effect on Strength and Power Parameters in High-Level Female Team Athletes;FRONT PHYSIOL;2021
UENO_R(2017)18:s12891-017-1832-6;241864;Ueno, R; Quadriceps force and anterior tibial force occur obviously later than vertical ground reaction force: a simulation study;BMC MUSCULOSKEL DIS;2017
MASCARIN_N(2017)21:1017;241967;Mascarin, NC; The effects of preventive rubber band training on shoulder joint imbalance and throwing performance in handball players: A randomized and prospective study;J BODYW MOV THER;2017
LINDBERG_K(2021)31:2198;242068;Lindberg, K; Should we individualize training based on force-velocity profiling to improve physical performance in athletes?;SCAND J MED SCI SPOR;2021
TEUNISSE_J(2021)24:200;242175;Teunissen, JW; Similarities and differences between sports subserving systematic talent transfer and development: The case of paddle sports;J SCI MED SPORT;2021
SCHMITZ_R(2015)50:23;242266;Schmitz, RJ; Neuromuscular Fatigue and Tibiofemoral Joint Biomechanics When Transitioning From Non-Weight Bearing to Weight Bearing;J ATHL TRAINING;2015
DAI_B(2014)47:3674;242390;Dai, BY; A resistance band increased internal hip abduction moments and gluteus medius activation during pre-landing and early-landing;J BIOMECH;2014
TULIN_A(2012)6:3035;242501;Tulin, A; Menstrual syndrome comparison of athletes and non-athletes;HEALTHMED;2012
FRANSEN_K(2020)51:101763;242595;Fransen, K; The impact of identity leadership on team functioning and well-being in team sport: Is psychological safety the missing link?;PSYCHOL SPORT EXERC;2020
TADIELLO_G(2017)27:26555;242709;Tadiello, GS; Isokinetic muscle performance of shoulders in rugby athletes;SCI MED;2017
MEDINA_J(2008)18:591;242813;Medina, JM; Timing of neuromuscular activation of the quadriceps and hamstrings prior to landing in high school male athletes, female athletes, and female non-athletes;J ELECTROMYOGR KINES;2008
OWUSU-AK_K(2018)46:1559;242906;Owusu-Akyaw, KA; Determination of the Position of the Knee at the Time of an Anterior Cruciate Ligament Rupture for Male Versus Female Patients by an Analysis of Bone Bruises;AM J SPORT MED;2018
ROUSANOG_E(2013)27:1108;243050;Rousanoglou, EN; SEASONAL CHANGES OF JUMPING PERFORMANCE AND KNEE MUSCLE STRENGTH IN UNDER-19 WOMEN VOLLEYBALL PLAYERS;J STRENGTH COND RES;2013
DOWLING_A(2011)133:4004413;243139;Dowling, AV; A Wearable System to Assess Risk for Anterior Cruciate Ligament Injury During Jump Landing: Measurements of Temporal Events, Jump Height, and Sagittal Plane Kinematics;J BIOMECH ENG-T ASME;2011
WATERMAN_B(2011)39:992;243244;Waterman, BR; Risk Factors for Syndesmotic and Medial Ankle Sprain Role of Sex, Sport, and Level of Competition;AM J SPORT MED;2011
SEKULIC_D(2019)16:ijerph16183246;243338;Sekulic, D;" Importance of Agility Performance in Professional Futsal Players; Reliability and Applicability of Newly Developed Testing Protocols";INT J ENV RES PUB HE;2019
NGUYEN_A(2015)50:498;243451;Nguyen, AD; Landing Biomechanics in Participants With Different Static Lower Extremity Alignment Profiles;J ATHL TRAINING;2015
BADRIC_M(2015)17:299;243577;Badric, M; Primary School Pupils' Free Time Activities;CROAT J EDUC;2015
NILSTAD_A(2014)44:358;243681;Nilstad, A; Physiotherapists Can Identify-Female Football Players With High Knee Valgus Angles During Vertical Drop Jumps Using Real-Time Observational Screening;J ORTHOP SPORT PHYS;2014
NOYES_F(2012)26:709;243784;Noyes, FR; A TRAINING PROGRAM TO IMPROVE NEUROMUSCULAR AND PERFORMANCE INDICES IN FEMALE HIGH SCHOOL BASKETBALL PLAYERS;J STRENGTH COND RES;2012
KAGAYA_Y(2010)59:407;243885;Kagaya, Y; VALIDATION OF A TWO-DIMENSIONAL MOTION ANALYSIS TECHNIQUE FOR QUANTIFYING DYNAMIC KNEE VALGUS DURING A DROP LANDING BY COMPARISONS TO DATA FROM THREE-DIMENSIONAL ANALYSIS;JPN J PHYS FIT SPORT;2010
MELEKOGL_T(2015)186:1013;243960;Melekoglu, T; The Effects of Sports Participation in Strength Parameters in Primary School Students;PROCD SOC BEHV;2015
PATERNO_M(2010)38:1968;244036;Paterno, MV; Biomechanical Measures During Landing and Postural Stability Predict Second Anterior Cruciate Ligament Injury After Anterior Cruciate Ligament Reconstruction and Return to Sport;AM J SPORT MED;2010
COCHRANE_J(2010)42:1535;244203;Cochrane, JL; Training Affects Knee Kinematics and Kinetics in Cutting Maneuvers in Sport;MED SCI SPORT EXER;2010
OGASAWAR_I(2020)76:364;244320;Ogasawara, I; Rearfoot strikes more frequently apply combined knee valgus and tibial internal rotation moments than forefoot strikes in females during the early phase of cutting maneuvers;GAIT POSTURE;2020
SCANLAN_A(2015)29:2600;244428;Scanlan, AT; Physiological and Fatigue Responses Associated With Male and Mixed-Gender Ultimate Frisbee Game Play;J STRENGTH COND RES;2015
HANZLIKO_I(2021)85:171;244511;Hanzlikova, I; Which jump-landing task best represents lower extremity and trunk kinematics of unanticipated cutting maneuver?;GAIT POSTURE;2021
ALMONROE_T(2020)15:510;244602;Almonroeder, TG; THE INFLUENCE OF ATTENTIONAL FOCUS ON LANDING STIFFNESS IN FEMALE ATHLETES: A CROSS-SECTIONAL STUDY;INT J SPORTS PHYS TH;2020
LUCARNO_S(2021)49:1794;244711;Lucarno, S; Systematic Video Analysis of Anterior Cruciate Ligament Injuries in Professional Female Soccer Players;AM J SPORT MED;2021
HERMASSI_S(2019)10:02097;244844;Hermassi, S; Effect of Verbal Instruction on Motor Learning Ability of Anaerobic and Explosive Exercises in Physical Education University Students;FRONT PSYCHOL;2019
SARCEVIC_Z(2019)98:0000000000015161;244942;Sarcevic, Z; Association between adolescent idiopathic scoliosis and sacroiliac joint dysfunction in young athletes A case control study;MEDICINE;2019
VELIZ_R(2014)28:1007;245020;Veliz, RR; Effects of 18-Week In-Season Heavy-Resistance and Power Training on Throwing Velocity, Strength, Jumping, and Maximal Sprint Swim Performance of Elite Male Water Polo Players;J STRENGTH COND RES;2014
IZQUIERD_M(2002)87:264;245121;Izquierdo, M; Effects of long-term training specificity on maximal strength and power of the upper and lower extremities in athletes from different sports;EUR J APPL PHYSIOL;2002
SAKURAI_A(2020)29:1069;245214;Sakurai, A; Effects of Toe Direction on Biomechanics of Trunk, Pelvis, and Lower-Extremity During Single-Leg Drop Landing;J SPORT REHABIL;2020
SILVA_A(2017)49:1724;245304;Silva, AM; Energy Balance over One Athletic Season;MED SCI SPORT EXER;2017
ENGEBRET_L(2013)47:407;245430;Engebretsen, L; Sports injuries and illnesses during the London Summer Olympic Games 2012;BRIT J SPORT MED;2013
NOYES_F(2013)27:340;245517;Noyes, FR; A TRAINING PROGRAM TO IMPROVE NEUROMUSCULAR AND PERFORMANCE INDICES IN FEMALE HIGH SCHOOL SOCCER PLAYERS;J STRENGTH COND RES;2013
WEEKS_B(2012)13:1471-2474-13-207;245621;Weeks, BK; Kinematic predictors of single-leg squat performance: a comparison of experienced physiotherapists and student physiotherapists;BMC MUSCULOSKEL DIS;2012
MYER_G(2009)44:101;245706;Myer, GD; Longitudinal Assessment of Noncontact Anterior Cruciate Ligament Injury Risk Factors During Maturation in a Female Athlete: A Case Report;J ATHL TRAINING;2009
BORCHMAN_S(2019)76:006;245858;Borchmann, S; The spectator bias in the linguistic descriptions of information structure;LANG SCI;2019
KRZYWANS_J(2016)11:0164395;245989;Krzywanski, J; Seasonal Vitamin D Status in Polish Elite Athletes in Relation to Sun Exposure and Oral Supplementation;PLOS ONE;2016
MALFAIT_B(2015)10:0133147;246088;Malfait, B; Dynamic Neuromuscular Control of the Lower Limbs in Response to Unexpected Single-Planar versus Multi-Planar Support Perturbations in Young, Active Adults;PLOS ONE;2015
REIF_A(2021)12:658994;246203;Reif, A; Strength Performance Across the Oral Contraceptive Cycle of Team Sport Athletes: A Cross-Sectional Study;FRONT PHYSIOL;2021
RASIDAGI_F(2020)24:30;246281;Rasidagic, F; Differences between morphological characteristics and motoric capabilities of physically active and inactive female students;PEDAGOG PHYS CULT SP;2020
SUGIMOTO_D(2014)28:1187;246373;Sugimoto, D; Effects of Compliance on Trunk and Hip Integrative Neuromuscular Training on Hip Abductor Strength in Female Athletes;J STRENGTH COND RES;2014
SHEIKHI_B(2021)88:66;246481;Sheikhi, B; Comparing myofascial meridian activation during single leg vertical drop jump in patients with anterior cruciate ligament reconstruction and healthy participants;GAIT POSTURE;2021
INGALE_G(2021)33:163;246578;Ingale, GD; Comparative Study of Efficacy of Muscle Energy Technique and Positional Release Therapy in Post ACL Reconstruction in Young Adults: A Randomised Clinical Trial;J PHARM RES INT;2021
BORN_D(2017)5:13275;246642;Born, DP; Reliability and validity of an agility-like incremental exercise test with multidirectional change-of-direction movements in response to a visual stimulus;PHYSIOL REP;2017
DELLAVIL_F(2021)9:23259671211048182;246726;Della Villa, F; Systematic Video Analysis of Anterior Cruciate Ligament Injuries in Professional Male Rugby Players: Pattern, Injury Mechanism, and Biomechanics in 57 Consecutive Cases;ORTHOP J SPORTS MED;2021
PERAL-SU_A(2020)20:s12887-020-02229-z;246826;Peral-Suarez, A; Physical activity practice and sports preferences in a group of Spanish schoolchildren depending on sex and parental care: a gender perspective;BMC PEDIATR;2020
LUIGGI_M(2019)67:383;246949;Luiggi, M; Sport injury prevalence and risk by level of play and sports played among a representative population of French adolescents. A school-based study;REV EPIDEMIOL SANTE;2019
KIRKUP_J(2013)60:188;247048;Kirkup, JA; Indoor propagation investigation from a 2.4 GHz waist mounted beacon;PROCEDIA ENGINEER;2013
QUITERIO_A(2011)25:3439;247111;Quiterio, ALD; SKELETAL MASS IN ADOLESCENT MALE ATHLETES AND NONATHLETES: RELATIONSHIPS WITH HIGH-IMPACT SPORTS;J STRENGTH COND RES;2011
BLANKE_F(2021)29:381;247213;Blanke, F; Does the anterolateral ligament protect the anterior cruciate ligament in the most common injury mechanisms? A human knee model study;KNEE;2021
DOS'SANT_T(2019)49:1837;247323;Dos'Santos, T; The Effect of Training Interventions on Change of Direction Biomechanics Associated with Increased Anterior Cruciate Ligament Loading: A Scoping Review;SPORTS MED;2019
BERE_T(2011)39:1421;247501;Bere, T; Mechanisms of Anterior Cruciate Ligament Injury in World Cup Alpine Skiing A Systematic Video Analysis of 20 Cases;AM J SPORT MED;2011
STEINBRU_K(1999)13:38;247639;Steinbruck, K; Epidemiology of sport injuries - A 25-year analysis of an outpatient department of sports orthopaedics and traumatology;SPORTVERLETZ SPORTSC;1999
GIL_S(2021)16:0254687;247736;Gil, SM; The relative age effect in young athletes: A countywide analysis of 9-14-year-old participants in all competitive sports;PLOS ONE;2021
ABULI_M(2020)27:1518;247859;Abuli, M; Aortic root remodelling in competitive athletes;EUR J PREV CARDIOL;2020
KRISTIAN_E(2012)45:666;247961;Kristianslund, E; Effect of low pass filtering on joint moments from inverse dynamics: Implications for injury prevention;J BIOMECH;2012
NESS_B(2020)15:501;248049;Ness, BM; THE INFLUENCE OF VISUAL FIXATION ON HOP TEST PERFORMANCE;INT J SPORTS PHYS TH;2020
HETTCHEN_M(2019)2019:5698460;248139;Hettchen, M; Effects of Compression Tights on Recovery Parameters after Exercise Induced Muscle Damage: A Randomized Controlled Crossover Study;EVID-BASED COMPL ALT;2019
TAMURA_A(2016)4:2325967115626412;248256;Tamura, A; Fatigue Alters Landing Shock Attenuation During a Single-Leg Vertical Drop Jump;ORTHOP J SPORTS MED;2016
BUCHHEIT_M(2012)33:230;248358;Buchheit, M; Repeated-Sprint Performance in Team Sport Players: Associations with Measures of Aerobic Fitness, Metabolic Control and Locomotor Function;INT J SPORTS MED;2012
DAVIS_W(2008)22:1503;248464;Davis, WJ; CONCURRENT TRAINING ENHANCES ATHLETES' CARDIOVASCULAR AND CARDIORESPIRATORY MEASURES;J STRENGTH COND RES;2008
ROSA_C(2021)7:s40798-021-00376-w;248592;Rosa, CC; Effect of Different Sports Practice on Sleep Quality and Quality of Life in Children and Adolescents: Randomized Clinical Trial;SPORTS MED-OPEN;2021
GOETSCHI_J(2012)40:1978;248706;Goetschius, J; Application of a Clinic-Based Algorithm as a Tool to Identify Female Athletes at Risk for Anterior Cruciate Ligament Injury A Prospective Cohort Study With a Nested, Matched Case-Control Analysis;AM J SPORT MED;2012
LABELLA_C(2011)165:1033;248803;LaBella, CR; Effect of Neuromuscular Warm-up on Injuries in Female Soccer and Basketball Athletes in Urban Public High Schools Cluster Randomized Controlled Trial;ARCH PEDIAT ADOL MED;2011
VONPORAT_A(2007)8:1471-2474-8-35;248926;von Porat, A; Knee kinematics and kinetics in former soccer players with a 16-year-old ACL injury - the effects of twelve weeks of knee-specific training;BMC MUSCULOSKEL DIS;2007
DAI_B(2015)4:333;249044;Dai, BY; Biomechanical characteristics of an anterior cruciate ligament injury in javelin throwing;J SPORT HEALTH SCI;2015
WETZEL_D(2002)36:183;249144;Wetzel, D; Escin/diethylammonium salicylate/heparin combination gels for the topical treatment of acute impact injuries: a randomised, double blind, placebo controlled, multicentre study;BRIT J SPORT MED;2002
TSENG_H(2021)55:409;249237;Tseng, HJ; Analyze the Differential Rates of Anterior Cruciate Ligament Injuries Between Men and Women by Biomechanical Study of Single-Leg Landing in Badminton;INDIAN J ORTHOP;2021
HOKSRUD_A(2006)34:1738;249333;Hoksrud, A; Ultrasound-guided sclerosis of neovessels in painful chronic patellar tendinopathy - A randomized controlled trial;AM J SPORT MED;2006
NOYES_F(2005)33:197;249435;Noyes, FR; The drop-jump screening test - Difference in lower limb control by gender and effect of neuromuscular training in female athletes;AM J SPORT MED;2005
SILVA_A(2017)49:2086;249519;Silva, AM; Do Dynamic Fat and Fat-Free Mass Changes follow Theoretical Driven Rules in Athletes?;MED SCI SPORT EXER;2017
STEINER-_M(2017)1:134;249622;Steiner-Asiedu, M; Urine creatinine and anthropometric indices of sportsmen and women;BIOMED BIOTECH RES J;2017
ZWERVER_J(2011)39:1984;249711;Zwerver, J; Prevalence of Jumper's Knee Among Nonelite Athletes From Different Sports A Cross-Sectional Survey;AM J SPORT MED;2011
MEHL_J(2018)138:51;249797;Mehl, J; Evidence-based concepts for prevention of knee and ACL injuries. 2017 guidelines of the ligament committee of the German Knee Society (DKG);ARCH ORTHOP TRAUM SU;2018
WHATMAN_S(2018)23:339;249933;Whatman, SL;" Re-engaging ""youth at risk' of disengaging from schooling through rugby league club partnership: unpacking the pedagogic practices of the Titans Learning Centre";SPORT EDUC SOC;2018
GUVENC_A(2011)10:502;250041;Guvenc, A; Daily physical activity and physical fitness in 11-to 15-year-old trained and untrained Turkish boys;J SPORT SCI MED;2011
BROPHY_R(2021)9:23259671211053301;250177;Brophy, RH; Factors Associated With the Mechanism of ACL Tears in the National Football League: A Video-Based Analysis;ORTHOP J SPORTS MED;2021
HUNG_M(2020)73:19;250260;Hung, MH; The Applications of Landing Strategies in Badminton Footwork Training on a Backhand Side Lateral Jump Smash;J HUM KINET;2020
MAURICE_D(2021)11:475;250361;Maurice, D; The 2019 Cameroon University Games: Prevention Strategies for Musculoskeletal Injuries;MLTJ-MUSCLE LIGAMENT;2021
SONKODI_B(2021)11:life11050443;250451;Sonkodi, B; Does Compression Sensory Axonopathy in the Proximal Tibia Contribute to Noncontact Anterior Cruciate Ligament Injury in a Causative Way?-A New Theory for the Injury Mechanism;LIFE-BASEL;2021
ISHIDA_T(2018)19:s12891-018-2291-4;250658;Ishida, T; The effects of a subsequent jump on the knee abduction angle during the early landing phase;BMC MUSCULOSKEL DIS;2018
MONFORT_S(2019)47:1488;250762;Monfort, SM; Visual-Spatial Memory Deficits Are Related to Increased Knee Valgus Angle During a Sport-Specific Sidestep Cut;AM J SPORT MED;2019
ROSSI_M(2020)21:s12891-020-03376-1;250895;Rossi, MK; Performance in dynamic movement tasks and occurrence of low back pain in youth floorball and basketball players;BMC MUSCULOSKEL DIS;2020
CELEBRIN_R(2012)26:3406;251030;Celebrini, RG; THE EFFECT OF A NOVEL MOVEMENT STRATEGY IN DECREASING ACL RISK FACTORS IN FEMALE ADOLESCENT SOCCER PLAYERS;J STRENGTH COND RES;2012
FAVRE_J(2016)44:1540;251149;Favre, J; Modification of Knee Flexion Angle Has Patient-Specific Effects on Anterior Cruciate Ligament Injury Risk Factors During Jump Landing;AM J SPORT MED;2016
LASSING_J(2021)7:s40798-021-00354-2;251268;Lassing, J; The Influence of Customized Mouthguards on the Muscular Activity of the Masticatory Muscles at Maximum Bite and Motor Performance During Static and Dynamic Exercises;SPORTS MED-OPEN;2021
SHI_H(2021)9:2325967121995844;251372;Shi, HJ; Comparison Between Soccer and Basketball of Bone Bruise and Meniscal Injury Patterns in Anterior Cruciate Ligament Injuries;ORTHOP J SPORTS MED;2021
BENCKE_J(2018)9:00445;251486;Bencke, J; Muscle Activation During ACL Injury Risk Movements in Young Female Athletes: A Narrative Review;FRONT PHYSIOL;2018
PRODROMO_C(2007)23:1320;251615;Prodromos, CC; A meta-analysis of the incidence of anterior cruciate ligament tears as a function of gender, sport, and a knee injury-reduction regimen;ARTHROSCOPY;2007
STEPANYA_H(0):s-0041-1741393;251715;Stepanyan, H; Measurement of Medial Tibial Eminence Dimensions for the Clinical Evaluation of ACL-Injured Knees: A Comparison between CT and MRI;J KNEE SURG;0
ARUNDALE_A(2020)15:395;251795;Arundale, AJH; TUCK JUMP SCORE IS NOT RELATED TO HOPPING PERFORMANCE OR PATIENT-REPORTED OUTCOME MEASURES IN FEMALE SOCCER PLAYERS;INT J SPORTS PHYS TH;2020
MUWONGE_H(2015)10:s13011-015-0033-2;251894;Muwonge, H; Doping knowledge, attitudes, and practices of Ugandan athletes': a cross-sectional study;SUBST ABUSE TREAT PR;2015
MOUGIOS_V(1995)44:681;251979;MOUGIOS, V; EXERCISE-INDUCED CHANGES IN THE CONCENTRATION OF INDIVIDUAL FATTY-ACIDS AND TRIACYLGLYCEROLS OF HUMAN PLASMA;METABOLISM;1995
MARKSTRO_J(2020)48:1117;252059;Markstrom, JL; Individuals With an Anterior Cruciate Ligament-Reconstructed Knee Display Atypical Whole Body Movement Strategies but Normal Knee Robustness During Side-Hop Landings: A Finite Helical Axis Analysis;AM J SPORT MED;2020
JEROSCH_J(1994)97:64;252184;JEROSCH, J; CURRENT TREATMENT CONCEPTS FOR SHOULDER INSTABILITY - RESULTS OF A COUNTRYWIDE SURVEY;UNFALLCHIRURG;1994
LOCHBAUM_M(2016)48:159;252227;Lochbaum, M; A META-ANALYTIC REVIEW OF ACHIEVEMENT GOAL ORIENTATION CORRELATES IN COMPETITIVE SPORT: A FOLLOW-UP TO LOCHBAUM ET AL. (2016);KINESIOLOGY;2016
SALMON_L(2006)34:721;252404;Salmon, LJ; Long-term outcome of endoscopic anterior cruciate ligament reconstruction with patellar tendon autograft - Minimum 13-year review;AM J SPORT MED;2006
TAYLOR_J(2017)18:s12891-017-1436-1;252504;Taylor, JB; Real-time optimized biofeedback utilizing sport techniques (ROBUST): a study protocol for a randomized controlled trial;BMC MUSCULOSKEL DIS;2017
ZWERVER_J(2010)11:1471-2474-11-28;252631;Zwerver, J; The TOPGAME-study: effectiveness of extracorporeal shockwave therapy in jumping athletes with patellar tendinopathy. Design of a randomised controlled trial;BMC MUSCULOSKEL DIS;2010
DICK_R(2007)42:262;252712;Dick, R; Descriptive epidemiology of collegiate women's lacrosse injuries: National Collegiate Athletic Association injury surveillance system, 1988-1989 through 2003-2004;J ATHL TRAINING;2007
COWLEY_H(2006)41:67;252800;Cowley, HR; Differences in neuromuscular strategies between landing and cutting tasks in female basketball and soccer athletes;J ATHL TRAINING;2006
KELLER_R(2018)10:125;252908;Keller, RA; Glenohumeral Internal Rotation Deficit and Risk of Upper Extremity Injury in Overhead Athletes: A Meta-Analysis and Systematic Review;SPORTS HEALTH;2018
QUATMAN_C(2011)39:1706;252997;Quatman, CE; Cartilage Pressure Distributions Provide a Footprint to Define Female Anterior Cruciate Ligament Injury Mechanisms;AM J SPORT MED;2011
PARKKARI_J(2011)9:1741-7015-9-35;253131;Parkkari, J; Neuromuscular training with injury prevention counselling to decrease the risk of acute musculoskeletal injury in young men during military service: a population-based, randomised study;BMC MED;2011
FILIPA_A(2010)40:551;253243;Filipa, A; Neuromuscular Training Improves Performance on the Star Excursion Balance Test in Young Female Athletes;J ORTHOP SPORT PHYS;2010
SCAVENIU_M(1999)9:114;253361;Scavenius, M; Isolated total ruptures of the anterior cruciate ligament - a clinical study with long-term follow-up of 7 years;SCAND J MED SCI SPOR;1999
SILVA_A(2017)49:1229;253443;Silva, AM; Compensatory Changes in Energy Balance Regulation over One Athletic Season;MED SCI SPORT EXER;2017
LEPPANEN_M(2017)45:386;253568;Leppanen, M; Stiff Landings Are Associated With Increased ACL Injury Risk in Young Female Basketball and Floorball Players;AM J SPORT MED;2017
DANIA_A(2016):8524;253715;Dania, A; EFFECTS OF TEACHING GAMES FOR UNDERSTANDING ON QUANTITATIVE AND QUALITATIVE INDICES OF GRADE THREE STUDENTS' GAME PERFORMANCE;ICERI PROC;2016
