name;WoSline;author;title;journal;year
KISSIN_I(2011)88:589;745750;Kissin, I; Top Journals Selectivity Index: is it acceptable for drugs beyond the field of analgesia?;SCIENTOMETRICS;2011
ABRAMO_G(2011)88:599;745801;Abramo, G; The field-standardized average impact of national research systems compared to world average: the case of Italy;SCIENTOMETRICS;2011
FU_J(2011)88:617;745866;Fu, JY; Bibliometric analysis of complementary and alternative medicine research over three decades;SCIENTOMETRICS;2011
GORRAIZ_J(2011)88:627;745942;Gorraiz, J; Galton 2011 revisited: a bibliometric journey in the footprints of a universal genius;SCIENTOMETRICS;2011
MEREDITH_J(2011)39:435;746026;Meredith, JR; Knowledge dissemination in operations management: Published perceptions versus academic reality;OMEGA-INT J MANAGE S;2011
PIWOWAR_H(2011)6:0018657;746096;Piwowar, HA; Who Shares? Who Doesn't? Factors Associated with Openly Archiving Raw Research Data;PLOS ONE;2011
ROJAS_E(2011)34:351;746209;Rojas, E; A systematic review of addiction treatment in Mexico;SALUD MENT;2011
PENA-POZ_J(2011)50:185;746284;Pena-Poza, J; The archaeometric study of ceramic materials in JCR journals and conference proceedings during the last decade (2000-2010);BOL SOC ESP CERAM V;2011
BARBOSA_P(2011)97:87;746372;Barbosa, PRB;" Comments on Paper by Thomas et al: How to Evaluate ""Quality of Publication""";ARQ BRAS CARDIOL;2011
BENCHIMO_P(2011)97:88;746418;Benchimol-Barbosa, PR;" Further Comments on the Paper by Thomas et al: How to Evaluate ""Quality of Publication""";ARQ BRAS CARDIOL;2011
JONES_T(2011)76:36;746466;Jones, T; Finding a Way Through the Scientific Literature: Indexes and Measures;WORLD NEUROSURG;2011
HANSEN_J(2011)16:16;746517;Hansen, J; European priorities for research on health care organizations and service delivery;J HEALTH SERV RES PO;2011
GARRIDO_M(2011)16:27;746615;Garrido, MV; Mapping research on health systems in Europe: a bibliometric assessment;J HEALTH SERV RES PO;2011
DAVIS_P(2011)25:2129;746679;Davis, PM; Open access, readership, citations: a randomized controlled trial of scientific journal publishing;FASEB J;2011
DESOUZA_C(2011)16:561;746772;de Souza, CG; Knowledge diffusion and collaboration networks on life cycle assessment;INT J LIFE CYCLE ASS;2011
BORNMANN_L(2011)5:346;746842;Bornmann, L; A multilevel meta-analysis of studies reporting correlations between the h index and 37 different h index variants;J INFORMETR;2011
GONZALEZ_B(2011)5:369;746999;Gonzalez-Albo, B; Articles vs. proceedings papers: Do they differ in research relevance and impact? A case study in the Library and Information Science field;J INFORMETR;2011
LEYDESDO_L(2011)62:1370;747061;Leydesdorff, L; Turning the Tables on Citation Analysis One More Time: Principles for Comparing Sets of Documents;J AM SOC INF SCI TEC;2011
COBO_M(2011)62:1382;747184;Cobo, MJ; Science Mapping Software Tools: Review, Analysis, and Cooperative Study Among Tools;J AM SOC INF SCI TEC;2011
ZHANG_L(2011)62:1403;747334;Zhang, L; Document-Type Country Profiles;J AM SOC INF SCI TEC;2011
MCCAIN_K(2011)62:1412;747399;McCain, KW;" Eponymy and Obliteration by Incorporation: The Case of the ""Nash Equilibrium""";J AM SOC INF SCI TEC;2011
ORTIZ-MO_R(2011)26:784;747523;Ortiz-Moncada, R; Priority issues, study designs and geographical distribution in nutrition journals;NUTR HOSP;2011
ZIRENE_J(2011)19:213;747621;Zirene, JDU; SCIENTIFIC NETS IN RESEARCH GROUPS OF THE UNIVERSIDAD PONTIFICIA BOLIVARIANA, MEDELLIN - COLOMBIA;REV CIENC ESTRATEG;2011
SULEYMEN_E(2011)38:159;747689;Suleymenov, EZ; An Assessment of the Contributions of Kazakhstan and Other CIS Countries to Global Science: the Scopus Database;SCI TECH INF PROCESS;2011
ZIBAREVA_I(2011)38:212;747744;Zibareva, IV; Russian Scientific Publications 2005-2009 in the Science Citation Index, Scopus, and Chemical Abstracts Databases;SCI TECH INF PROCESS;2011
MARKUSOV_V(2011)38:224;747814;Markusova, VA; Basic Research in the Novosibirsk Oblast': Bibliometrical Analysis for 2004-2009;SCI TECH INF PROCESS;2011
TANG_L(2011)88:1;747876;Tang, L; China-US scientific collaboration in nanotechnology: patterns and dynamics;SCIENTOMETRICS;2011
CHEN_Z(2011)88:73;747979;Chen, ZF; Mapping of biotechnology patents of China from 1995-2008;SCIENTOMETRICS;2011
OUIMET_M(2011)88:91;748058;Ouimet, M; Are the h-index and some of its alternatives discriminatory of epistemological beliefs and methodological preferences of faculty members? The case of social scientists in Quebec;SCIENTOMETRICS;2011
COSTAS_R(2011)88:145;748140;Costas, R; Do age and professional rank influence the order of authorship in scientific publications? Some evidence from a micro-level perspective;SCIENTOMETRICS;2011
YOON_J(2011)88:213;748237;Yoon, J; Identifying rapidly evolving technological trends for R&D planning using SAO-based semantic patent networks;SCIENTOMETRICS;2011
ABRAMO_G(2011)88:229;748332;Abramo, G; National research assessment exercises: the effects of changing the rules of the game during the game;SCIENTOMETRICS;2011
BRESCHI_S(2011)88:239;748404;Breschi, S; Assessing the scientific and technological output of EU Framework Programmes: evidence from the FP6 projects in the ICT field;SCIENTOMETRICS;2011
CHOI_D(2011)88:259;748472;Choi, DG; Research profiling for 'standardization and innovation';SCIENTOMETRICS;2011
FRANCESC_F(2011)88:279;748604;Franceschini, F; Proposals for evaluating the regularity of a scientist's research output;SCIENTOMETRICS;2011
RAVALLIO_M(2011)88:321;748688;Ravallion, M; On measuring scholarly influence by citations;SCIENTOMETRICS;2011
FERNANDE_C(2011)30:363;748746;Fernandez, C; Citizenship Education and Liberalism: A State of the Debate Analysis 1990-2010;STUD PHILOS EDUC;2011
SERENKO_A(2011)5:333;748869;Serenko, A; The superstar phenomenon in the knowledge management and intellectual capital academic discipline;J INFORMETR;2011
FRANCESC_F(2011)5:458;748977;Franceschini, F; Regularity in the research output of individual scientists: An empirical analysis by recent bibliometric tools;J INFORMETR;2011
ROSE_N(2011)35:477;749059;Rose, NA; Shifting baselines in scientific publications: A case study using cetacean research;MAR POLICY;2011
BANZI_R(2011)9:1478-4505-9-26;749129;Banzi, R; Conceptual frameworks and empirical approaches used to assess the impact of health research: an overview of reviews;HEALTH RES POLICY SY;2011
CHEN_Y(2011)6:0021404;749244;Chen, YC; Academic Impact of a Public Electronic Health Database: Bibliometric Analysis of Studies Using the General Practice Research Database;PLOS ONE;2011
BACH_J(2011)195:1223;749337;Bach, JF; On the proper use of bibliometrics to evaluate physicians and scientists;B ACAD NAT MED PARIS;2011
SAPUNAR_D(2011)113:137;749380;Sapunar, D; Pain research in Croatia: Analysis of bibliometric trends;PERIOD BIOL;2011
HESSELS_L(2011)49:215;749443;Hessels, LK; Practical Applications as a Source of Credibility: A Comparison of Three Fields of Dutch Academic Chemistry;MINERVA;2011
RADUT_D(2011)35:269;749539;Radut, DS; Croatian Bibliometric Analysis, 2000-2007;COLLEGIUM ANTROPOL;2011
RAU_J(2011)84:213;749603;Rau, JR; Does the production of ISI papers by Chilean ecologists (sensu lato) fit Lotka's (1926) law?;REV CHIL HIST NAT;2011
PATEL_V(2011)104:251;749658;Patel, VM; How has healthcare research performance been assessed? A systematic review;J ROY SOC MED;2011
ANDRAS_P(2011)20:90;749800;Andras, P; Research: metrics, quality, and management implications;RES EVALUAT;2011
KENNA_R(2011)20:107;749978;Kenna, R; Normalization of peer-evaluation measures of group research quality across academic disciplines;RES EVALUAT;2011
NEDERHOF_A(2011)20:117;750052;Nederhof, AJ; A bibliometric study of productivity and impact of modern language and literature research;RES EVALUAT;2011
DORTA-GO_P(2011)23:297;750116;Dorta-Gonzalez, P; Empirical application of a bibliometric indicator based on the h-index;CULT EDUC;2011
ROBLES-B_E(2011)11:5499;750176;Robles-Belmont, E; A Panorama of Nanoscience Developments in Mexico Based on the Comparison and Crossing of Nanoscience Monitoring Methods;J NANOSCI NANOTECHNO;2011
CHEN_Y(2011)36:6957;750255;Chen, YH; Technology forecasting and patent strategy of hydrogen energy and fuel cell technologies;INT J HYDROGEN ENERG;2011
YU_J(2011)31:130;750351;Yu, J; The Safety-influencing Factors in Use of the Tonics of Chinese Medicine: A Meta-analysis Based on the Case Reports in Periodicals;J TRADIT CHIN MED;2011
WILLIS_D(2011)107:1876;750410;Willis, DL; Predictors of citations in the urological literature;BJU INT;2011
GRCAR_J(2011)61:693;750482;Grcar, JF; Mathematics turned inside out: the intensive faculty versus the extensive faculty;HIGH EDUC;2011
HUANG_M(2011)62:1156;750582;Huang, MH; Inequality of Publishing Performance and International Collaboration in Physics;J AM SOC INF SCI TEC;2011
LUZ_M(2011)24:243;750674;Luz, MP; PTSD Criterion A1 Events: A Literature-Based Categorization;J TRAUMA STRESS;2011
TAYLOR_J(2011)22:202;750780;Taylor, J; The Assessment of Research Quality in UK Universities: Peer Review or Metrics?;BRIT J MANAGE;2011
HEALY_N(2011)127:845;750880;Healy, NA; The h index and the identification of global benchmarks for breast cancer research output;BREAST CANCER RES TR;2011
WOOLLEY_K(2011)27:1175;750952;Woolley, KL; Lack of involvement of medical writers and the pharmaceutical industry in publications retracted for misconduct: a systematic, controlled, retrospective study;CURR MED RES OPIN;2011
PEREIRA_J(2011)45:599;751060;Pereira, JCR; H-index of Collective Health professors in Brazil;REV SAUDE PUBL;2011
JARABA-B_B(2011)29:354;751126;Jaraba-Barrios, B; Bibliometrics and history of local academic practices: an essay on the Colombian psychology;AV PSICOL LATINOAM;2011
FERNANDE_D(2011):000001730;751219;Fernandez-Quijada, D; A bibliometric study of Catalan research in communication (2007-2009);BID-TEXTOS UNIV BIBL;2011
ALBAYRAK_O(2011)20:S219;751292;Albayrak, O; Bibliometric assessment of publication output of child and adolescent psychiatric/psychological affiliations worldwide between 2005 and 2009;EUR CHILD ADOLES PSY;2011
KIRA_A(2011)13:474;751333;Kira, A; Publications as an Indicator of Increased Tobacco Control Research Productivity (Quantity and Quality) in New Zealand;NICOTINE TOB RES;2011
PENA_R(2011)32:57;751412;Pena, RS; Spanish applied psychology in postwar times (1939-1945);REV HIST PSICOL;2011
SILVA_J(2011)4:223;751471;Silva, JCL; FAIR TRADE: AS AN INTERNATIONAL HOT TOPIC AND ITS APPROACH IN BRAZIL;REV ELETRONICA ESTRA;2011
WALTMAN_L(2011)87:467;751536;Waltman, L; Towards a new crown indicator: an empirical analysis;SCIENTOMETRICS;2011
BJURSTRO_A(2011)87:525;751623;Bjurstrom, A; Climate change and interdisciplinarity: a co-citation analysis of IPCC Third Assessment Report;SCIENTOMETRICS;2011
WANG_J(2011)87:563;751769;Wang, J; Funding acknowledgement analysis: an enhanced tool to investigate research sponsorship impacts: the case of nanotechnology;SCIENTOMETRICS;2011
LU_W(2011)31:1252;751884;Lu, WS; A framework for understanding waste management studies in construction;WASTE MANAGE;2011
UCHOA_N(2011)33:150;751995;Uchoa, NN; Ten years of the genomic era in Brazil: Impacts on technological development assessed by scientific production and patent analysis;WORLD PAT INF;2011
FRANK_B(2011)20:167;752071;Frank, BM; A review of ecological models for brown trout: towards a new demogenetic model;ECOL FRESHW FISH;2011
TSAI_H(2011)87:425;752567;Tsai, HH; Research trends analysis by comparing data mining and customer relationship management through bibliometric methodology;SCIENTOMETRICS;2011
FURUKAWA_T(2011)87:451;752657;Furukawa, T; Quantitative analysis of collaborative and mobility networks;SCIENTOMETRICS;2011
LARIVIER_V(2011)87:483;752732;Lariviere, V; Sex differences in research funding, productivity and impact: an analysis of Quebec university professors;SCIENTOMETRICS;2011
ABRAMO_G(2011)87:499;752860;Abramo, G; Evaluating research: from informed peer review to bibliometrics;SCIENTOMETRICS;2011
PRATHAP_G(2011)87:515;752930;Prathap, G; The Energy-Exergy-Entropy (or EEE) sequences in bibliometric assessment;SCIENTOMETRICS;2011
CHUANG_K(2011)87:551;752979;Chuang, KY; High-impact papers presented in the subject category of water resources in the essential science indicators database of the institute for scientific information;SCIENTOMETRICS;2011
TODESCHI_R(2011)87:621;753071;Todeschini, R; The j-index: a new bibliometric index and multivariate comparisons between other common indices;SCIENTOMETRICS;2011
ABRAMO_G(2011)87:641;753137;Abramo, G; The dangers of performance-based research funding in non-competitive higher education systems;SCIENTOMETRICS;2011
KRAMPEN_G(2011)87:687;753211;Krampen, G; Forecasting trends of development of psychology from a bibliometric perspective;SCIENTOMETRICS;2011
RODRIGUE_A(2011)6:0020510;753277;Rodriguez-Navarro, A; A Simple Index for the High-Citation Tail of Citation Distribution to Quantify Research Performance in Countries and Institutions;PLOS ONE;2011
SAHEL_J(2011)3:3002249;753377;Sahel, JA; Quality Versus Quantity: Assessing Individual Research Performance;SCI TRANSL MED;2011
ALVARADO_R(2011)25:71;753443;Alvarado, RU; Zipf's law and goffman's transition point in the automatic indexing;INVESTIG BIBLIOTECOL;2011
CHUANG_K(2011)107:54;753526;Chuang, KY; Bibliometric analysis of public health research in Africa: The overall trend and regional comparisons;S AFR J SCI;2011
AHN_S(2011)14:1745;753597;Ahn, S; Research Trends in Condensed Matter Physics Based on Bibliometric Analysis;INFORMATION-TOKYO;2011
DEVOS_P(2011)35:336;753656;Devos, P; Research and bibliometrics: A long history ...;CLIN RES HEPATOL GAS;2011
POYNARD_T(2011)35:375;753701;Poynard, T;" Ranking Hepatologists: Which Hirsch's h-Index to prevent the ""e-crise de foi-e""?";CLIN RES HEPATOL GAS;2011
OPTHOF_T(2011)19:246;753788;Opthof, T; Bibliometric data in clinical cardiology revisited. The case of 37 Dutch professors;NETH HEART J;2011
GRIMBY_G(2011)43:469;753855;Grimby, G; BIBLIOMETRIC INDICATORS AND INTERNATIONAL PUBLISHING IN PHYSICAL AND REHABILITATION MEDICINE;J REHABIL MED;2011
FRANCHIG_F(2011)43:471;753897;Franchignoni, F; BIBLIOMETRIC INDICATORS AND CORE JOURNALS IN PHYSICAL AND REHABILITATION MEDICINE;J REHABIL MED;2011
LEBWOHL_B(2011)140:S444;753981;Lebwohl, B; Temporal and Geographic Trends in Celiac Disease Research: A Bibliometric Analysis;GASTROENTEROLOGY;2011
BROWN_T(2011)65:346;754022;Brown, T; Journal Quality Metrics: Options to Consider Other Than Impact Factors;AM J OCCUP THER;2011
JOHNSON_I(2011)27:92;754105;Johnson, IM; Bibliometrics and the brain dead;INFORM DEV;2011
FOLTRAN_F(2011)75:721;754147;Foltran, F; Foreign bodies inhalation as a research field: What can we learn from a bibliometric perspective over 30 years of literature?;INT J PEDIATR OTORHI;2011
AZNAR_J(2011)211:251;754194;Aznar, J; Analysis of the h-index and proposal of a new bibliometric index: the global index;REV CLIN ESP;2011
WAINER_J(2011)54:141;754264;Wainer, J; Invisible Work in Standard Bibliometric Evaluation of Computer Science;COMMUN ACM;2011
CORONADO_R(2011)91:642;754323;Coronado, RA; Bibliometric Analysis of Articles Published from 1980 to 2009 in Physical Therapy, Journal of the American Physical Therapy Association;PHYS THER;2011
HAMMARFE_B(2011)62:819;754410;Hammarfelt, B; Citation Analysis on the Micro Level: The Example of Walter Benjamin's Illuminations;J AM SOC INF SCI TEC;2011
VIVANCO_L(2011)62:987;754493;Vivanco, L; Bibliometric Analysis of the Use of the Term Preembryo in Scientific Literature;J AM SOC INF SCI TEC;2011
ROSSA_A(2011)100:150;754570;Rossa, A; The COST 731 Action: A review on uncertainty propagation in advanced hydro-meteorological forecast systems;ATMOS RES;2011
SCARIOT_R(2011)25:197;754811;Scariot, R; A map of Brazilian dental research in the last decade;BRAZ ORAL RES;2011
MASIP_P(2011)3:95;754874;Masip, P; Mapping communication research in Catalonia: A comparative analysis of publication patterns in scholarly journals (2007-2009);CATAL J COMMU CUL ST;2011
KUMAR_M(2011)31:203;754930;Kumar, M; Bibliometric Analysis of DESIDOC Journal of Library and Information Technology during 2001-2010;DESIDOC J LIB INF TE;2011
LI_J(2011)77:13;754980;Li, JF; Trends in research on global climate change: A Science Citation Index Expanded-based analysis;GLOBAL PLANET CHANGE;2011
ALUJA_A(2011)23:267;755110;Aluja, A; Web of Science production quality indicators of ten professors' at the Area of Personality, Assessment and Psychological Treatment: Additional contributions to Olivas-Avila y Musi-Lechuga study;PSICOTHEMA;2011
FRANCISC_E(2011)51:280;755198;Francisco, ED; RAE-ELETRONICA: EXPLORATION OF ARCHIVE IN THE LIGHT OF BIBLIOMETRICS, GEOANALYSIS AND SOCIAL NETWORK;RAE-REV ADMIN EMPRES;2011
FERRARA_S(2011)125:393;755312;Ferrara, SD; Bio-medicolegal scientific research in Europe: a comprehensive bibliometric overview;INT J LEGAL MED;2011
LARCOMBE_A(2011)87:347;755381;Larcombe, AN; Self-citation: comparison between Radiology, European Radiology and Radiology for 1997-1998;SCIENTOMETRICS;2011
DELANGHE_H(2011)87:389;755448;Delanghe, H; European research policy and bibliometric indicators, 1990-2005;SCIENTOMETRICS;2011
ABRAMO_G(2011)87:399;755522;Abramo, G; A national-scale cross-time analysis of university research performance;SCIENTOMETRICS;2011
KHAN_M(2011)23:1889;755586;Khan, MA; Arsenic in Drinking Water: A Review on Toxicological Effects, Mechanism of Accumulation and Remediation;ASIAN J CHEM;2011
RADICCHI_F(2011)83:046116;755848;Radicchi, F; Rescaling citations of publications in physics;PHYS REV E;2011
ZHAO_Z(2011)4:115;755918;Zhao, ZG; Bibliometric analysis on retinoblastoma literatures in PubMed during 1929 to 2010;INT J OPHTHALMOL-CHI;2011
SPRECKEL_C(2011)11:1472-6947-11-24;756014;Spreckelsen, C; Visibility of medical informatics regarding bibliometric indices and databases;BMC MED INFORM DECIS;2011
DERRICK_G(2011)6:0018521;756086;Derrick, GE; The Association between Four Citation Metrics and Peer Rankings of Research Influence of Australian Researchers in Six Fields of Public Health;PLOS ONE;2011
LIAO_X(2011)124:1088;756170;Liao, XM; Citation analysis of meta-analysis articles on posttraumatic stress disorder;CHINESE MED J-PEKING;2011
VELASCO_C(2011)14:78;756277;Velasco, CAB; The evolution of Family Firm literature as a research discipline;CUAD ECON DIR EMPRES;2011
WANG_M(2011)28:353;756394;Wang, MH; Research articles published in water resources journals: A bibliometric analysis;DESALIN WATER TREAT;2011
HUANG_C(2011)36:145;756517;Huang, C; Nanoscience and technology publications and patents: a review of social science studies and search strategies;J TECHNOL TRANSFER;2011
SANNI_S(2011)24:145;756698;Sanni, SA; Evaluating the influence of a medical journal using Google Scholar;LEARN PUBL;2011
KATERNDA_D(2011)15:253;756783;Katerndahl, D; Is Research Publication a Catastrophic Phenomenon Among Medical Faculty?;NONLIN DYNAM PSYCHOL;2011
LI_Z(2011)25:257;756851;Li, Z; Scientific publications in anesthesiology journals from East Asia: a 10-year survey of the literature;J ANESTH;2011
BALL_E(2011)31:299;756914;Ball, E; Plethora or paucity: A systematic search and bibliometric study of the application and design of qualitative methods in nursing research 2008-2010;NURS EDUC TODAY;2011
CHEN_K(2011)5:233;756981;Chen, KH; A bibliometric investigation of research performance in emerging nanobiopharmaceuticals;J INFORMETR;2011
BRAS-AMO_M(2011)5:248;757078;Bras-Amoros, M; A bibliometric index based on the collaboration distance between cited and citing authors;J INFORMETR;2011
VANCLAY_J(2011)5:265;757157;Vanclay, JK; An evaluation of the Australian Research Council's journal ranking;J INFORMETR;2011
FRANCESC_M(2011)5:275;757241;Franceschet, M; The first Italian research assessment exercise: A bibliometric perspective;J INFORMETR;2011
THORNLEY_C(2011)62:613;757326;Thornley, CV; The Scholarly Impact of TRECVid (2003-2009);J AM SOC INF SCI TEC;2011
AKSNES_D(2011)62:628;757395;Aksnes, DW; Are Female Researchers Less Cited? A Large-Scale Study of Norwegian Scientists;J AM SOC INF SCI TEC;2011
LIU_X(2011)20:807;757478;Liu, XJ; Global biodiversity research during 1900-2009: a bibliometric analysis;BIODIVERS CONSERV;2011
GODET_L(2011)25:214;757565;Godet, L; Scientists as Stakeholders in Conservation of Hydrothermal Vents;CONSERV BIOL;2011
SUK_F(2011)23:295;757648;Suk, FM; Global trends in Helicobacter pylori research from 1991 to 2008 analyzed with the Science Citation Index Expanded;EUR J GASTROEN HEPAT;2011
SOMBATSO_N(2011)16:35;757728;Sombatsompop, N; Research productivity and impact of ASEAN countries and universities in the field of energy and fuel;MALAYS J LIBR INF SC;2011
ABRIZAH_A(2011)16:109;757806;Abrizah, A; Malaysia's Computer Science research productivity based on publications in the Web of Science, 2000-2010;MALAYS J LIBR INF SC;2011
NASSAR_P(2011)3:1873;757890;Nassar, PR; SCIENTIFIC PRODUCTION IN NURSING AUDIT IN THE ELECTRONIC JOURNAL OF NURSING;REV PESQUI-CUID FUND;2011
DENISOVA_L(2011)38:123;757943;Denisova, LA; Bibliometric Analysis of Patent Documents Disclosed in the Information Products of the All-Russia Institute of Scientific and Technical Information of the RAS;SCI TECH INF PROCESS;2011
DASILVA_A(2011)20:294;757994;da Silva, AMF; THE SOCIAL REPRESENTATION THEORY IN GRADUATE NURSING DISSERTATIONS AND THESES: A BIBLIOMETRIC PROFILE;TEXTO CONTEXTO ENFER;2011
COCOSILA_M(2011)87:1;758060;Cocosila, M; Exploring the management information systems discipline: a scientometric study of ICIS, PACIS and ASAC;SCIENTOMETRICS;2011
MATTSSON_P(2011)87:99;758174;Mattsson, P; Is correspondence reflected in the author position? A bibliometric study of the relation between corresponding author and byline position;SCIENTOMETRICS;2011
ZHAO_D(2011)87:115;758241;Zhao, DZ; Intellectual structure of stem cell research: a comprehensive author co-citation analysis of a highly collaborative and multidisciplinary field;SCIENTOMETRICS;2011
GUNS_R(2011)87:133;758321;Guns, R; Q-measures and betweenness centrality in a collaboration network: a case study of the field of informetrics;SCIENTOMETRICS;2011
HUNT_G(2011)23:80;758393;Hunt, GE; Making sense of bibliometrics;ACTA NEUROPSYCHIATR;2011
DELLAMEA_V(2011)6:1746-1596-6-S1-S26;758442;Della Mea, V; 25 years of telepathology research: a bibliometric analysis;DIAGN PATHOL;2011
ACAR_E(2011)106:41;758507;Acar, E; Scalable tensor factorizations for incomplete data;CHEMOMETR INTELL LAB;2011
SILVA_M(2011)70:849;758611;Silva, MCE; A bibliometric account of the evolution of EE in the last two decades Is ecological economics (becoming) a post-normal science?;ECOL ECON;2011
SINHA_B(2011)100:654;758773;Sinha, B; Trends in global solar photovoltaic research: silicon versus non-silicon materials;CURR SCI INDIA;2011
WEIGHTMA_A(2011)342:d1083;758847;Weightman, AL; Using bibliometrics to define the quality of primary care research;BRIT MED J;2011
GLANVILL_J(2011)342:d1028;758894;Glanville, J; Research output on primary care in Australia, Canada, Germany, the Netherlands, the United Kingdom, and the United States: bibliometric analysis;BRIT MED J;2011
ROSAS_S(2011)6:0017428;758981;Rosas, SR; Evaluating Research and Impact: A Bibliometric Analysis of Research by the NIH/NIAID HIV/AIDS Clinical Trials Networks;PLOS ONE;2011
CREASER_C(2011)86:613;759099;Creaser, C; What do UK academics cite? An analysis of references cited in UK scholarly outputs;SCIENTOMETRICS;2011
MEYER_M(2011)17:1;759181;Meyer, M; Measuring CMOT's intellectual structure and its development;COMPUT MATH ORGAN TH;2011
NEUFELD_J(2011)20:31;759275;Neufeld, J; Informed peer review and uninformed bibliometrics?;RES EVALUAT;2011
DEJONG_S(2011)20:61;759334;de Jong, SPL; Evaluation of research in context: an approach and two cases;RES EVALUAT;2011
RAJPAL_D(2011)72:201;759450;Rajpal, DK; Scientific Literature Mining for Drug Discovery: A Case Study on Obesity;DRUG DEVELOP RES;2011
LI_Z(2011)39:268;759529;Li, Z; Scientific publications in international anaesthesiology journals: a 10-year survey;ANAESTH INTENS CARE;2011
ANKER_A(2011)82:346;759590;Anker, AE; Health information seeking: A review of measures and methods;PATIENT EDUC COUNS;2011
LEVITT_J(2011)47:300;759714;Levitt, JM; A combined bibliometric indicator to predict article impact;INFORM PROCESS MANAG;2011
CAMPBELL_H(2011)31:101;759790;Campbell, H; Commentary: Bibliometrics-The Science of Measuring Anything and Knowing the Quality of Little;J PLAN EDUC RES;2011
CASE_D(2011)62:421;759834;Case, DO; Do Bibliometricians Cite Differently From Other Scholars?;J AM SOC INF SCI TEC;2011
MARX_W(2011)62:433;759927;Marx, W; Special Features of Historical Papers from the Viewpoint of Bibliometrics;J AM SOC INF SCI TEC;2011
YAN_E(2011)62:467;760007;Yan, E; P-Rank: An Indicator Measuring Prestige in Heterogeneous Scholarly Networks;J AM SOC INF SCI TEC;2011
MARTENS_B(2011)62:586;760100;Martens, BVV; The Production of Practice Theories;J AM SOC INF SCI TEC;2011
FOO_J(2011)17:65;760213;Foo, JYA; Impact of Excessive Journal Self-Citations: A Case Study on the Folia Phoniatrica et Logopaedica Journal;SCI ENG ETHICS;2011
WANG_M(2011)37:9;760293;Wang, MY; The Bibliometric Characteristics of Chinese Medical Core Journals;SERIALS REV;2011
TRAYNOR_M(2011)58:26;760352;Traynor, M; Bibliometrics as politics: the case of emerging disciplines;INT NURS REV;2011
PAHOR_D(2011)228:220;760401;Pahor, D; Slovenia's Contribution to Research in Ophthalmology (1991-2009);KLIN MONATSBL AUGENH;2011
FRANCO_G(2011)102:167;760470;Franco, G; Scientific research and academic promotion in Occupational Medicine: what are the rules of the game?;MED LAV;2011
ESHRAGHI_M(2011)59:108;760538;Eshraghi, M; Bibliometric Analysis of Lung Transplantation Research Articles;THORAC CARDIOV SURG;2011
HEINEMAN_M(2011)59:114;760627;Heinemann, MK; Bibliometric Analysis of Lung Transplantation Research Articles Editor's Commentary;THORAC CARDIOV SURG;2011
OKIKE_K(2011)64:331;760665;Okike, K; Level of evidence and conflict of interest disclosure associated with higher citation rates in orthopedics;J CLIN EPIDEMIOL;2011
YANAGISA_K(2011)287:879;760768;Yanagisawa, K; Champion data comparison in nuclear research institutes in Europe, the U. S., and Japan;J RADIOANAL NUCL CH;2011
FIALA_D(2011)86:553;760816;Fiala, D; Mining citation information from CiteSeer data;SCIENTOMETRICS;2011
HAMMARFE_B(2011)86:705;760886;Hammarfelt, B; Interdisciplinarity and the intellectual base of literature studies: citation analysis of highly cited monographs;SCIENTOMETRICS;2011
KISSIN_I(2011)86:785;760965;Kissin, I; Can a bibliometric indicator predict the success of an analgesic?;SCIENTOMETRICS;2011
BOULD_M(2011)106:325;761031;Bould, MD; h-indices in a university department of anaesthesia: an evaluation of their feasibility, reliability, and validity as an assessment of academic performance;BRIT J ANAESTH;2011
STELMACH_B(2011)10:64;761114;Stelmach, BL; A Challenge to Metrics as Evidence of Scholarity;EUR EDUC RES J;2011
SULLIVAN_R(2011)47:536;761263;Sullivan, R; An analysis of research activity in major UK cancer centres;EUR J CANCER;2011
TATRY_M(2011)66:131;761350;Tatry, MV; Tools for analyzing and mapping scholarly publications not indexed by the Web of Science: the case of fruit and vegetable publications by the French National Institute for Agricultural Research (INRA);FRUITS;2011
PRETORIU_L(2011)8:27;761420;Pretorius, L; TECHNOLOGY DIFFUSION AND FORECASTING: THE CASE OF COMPUTATIONAL FLUID DYNAMICS (CFD) FOR SIMULATION OF GREENHOUSE INTERNAL ENVIRONMENTS;INT J INNOV TECHNOL;2011
PENG_J(2011)58:21;761491;Peng, J; Nursing research in three regions in China: a bibliometric study;INT NURS REV;2011
HODGE_D(2011)21:222;761563;Hodge, DR; Evaluating Journal Quality: Is the H-Index a Better Measure Than Impact Factors?;RES SOCIAL WORK PRAC;2011
ABRAMO_G(2011)86:629;761673;Abramo, G; The relationship between scientists' research performance and the degree of internationalization of their research;SCIENTOMETRICS;2011
HAUSTEIN_S(2011)86:727;761746;Haustein, S; Reasons for and developments in international scientific collaboration: does an Asia-Pacific research area exist from a bibliometric point of view?;SCIENTOMETRICS;2011
WU_F(2011)78:386;761833;Wu, FS; A systematic approach for integrated trend analysis-The case of etching;TECHNOL FORECAST SOC;2011
WOON_W(2011)78:408;761913;Woon, WL; Bibliometric analysis of distributed generation;TECHNOL FORECAST SOC;2011
XU_C(2011)4:1;762006;Xu, CT; Development of biomedical publications on ametropia research in PubMed from 1845 to 2010: a bibliometric analysis;INT J OPHTHALMOL-CHI;2011
PONCE_F(2011)26:380;762100;Ponce, FA; The Most Cited Works in Parkinson's Disease;MOVEMENT DISORD;2011
